ENOG410V006	Q6S8J3	A5A3E0,Q9BYX7,L0R5C4,G8FSY7,Q562T4,Q562N6,Q562X4,Q562Q4,Q562R6,Q562T3,Q562Q8,Q562Q0,Q562T6,Q562Y4,Q562R0,Q562X2,Q562Q2,Q562X6,Q562Q9,Q562L3,Q562X0,Q562Q1,Q562Q3,Q562T0,Q562N2,Q562Q6,Q562T5,Q562X1,Q562R5,Q562Q5,Q562R4,Q562T7,Q562W8,Q562W9,Q6YL44	2606.1	2603.3,916.8,1070.4,562.6,241.9,241.4,240.4,240.3,239.5,239.4,239.3,239.2,239.1,238.8,238.6,238.4,238.2,237.9,237.7,237.6,236.6,236.3,235.8,233.7,231.2,230.4,230.0,229.8,227.0,225.5,221.8,215.3,198.1,186.3,124.4
ENOG410UGUH	Q8TE02	I3L1Q3,I3L437,I3L3N8,I3L2T0,I3L2A9,I3L1A8,I3L200,I3NI50	655.2	532.7,477.6,468.4,430.9,265.6,214.4,157.2,79.5
ENOG410US0G	Q14032	A0A024R155,A0A024R149	760.5	759.6,292.8
ENOG410UJKU	O14732	K7EII9,K7ELF8,K7EL65,K7EIH6,Q6PIP6,Q9UPE6	620.2	240.6,209.3,179.6,137.6,111.9,18.7
ENOG410UH9G	Q5VU65	Q8TEM1,X6R6V8	3970.0	3766.1,1362.4
ENOG410URP6	P32929		908.8	
ENOG410USDD	O60271	A0A087X2D8,B4DS36,Q5JB53,Q719J0,H0YBS5,A0A060L980,Q7Z5Q8,H0Y981,H0YBE9,D6RHI8	2986.7	2980.9,2196.1,1810.0,1144.0,598.6,454.7,381.4,350.4,332.1,135.7
ENOG410UUXS	Q6XD76		318.9	
ENOG410UGFN	Q15049	A0A024R4V4,Q6NSL6,B7Z4G9,B7Z1X1,B7Z2T9,A6PVC3	816.2	816.2,813.3,706.0,662.0,620.3,437.4
ENOG410UK2V	P07992	A0A024R0Q6,K7EP14,K7ER89,K7ES46,K7ER60,K7EK97,K7EJW9,K7EMT9,Q8WWH8,K7EJL2	615.2	615.2,522.5,468.8,455.8,404.9,246.1,131.7,124.3,48.6,33.7
ENOG410UREA	P16083	A0A024QZT9,B3KPX6,Q5TD07,Q5TD05,Q59EN2,A2A2U4	486.5	489.2,482.3,382.6,281.9,200.2,117.8
ENOG410UMMK	Q96LT6	A0A0A8K8E6	566.8	566.8
ENOG410UUWM	Q9NWH2	Q5T2S1	292.0	229.7
ENOG410UNVI	P20774	A8K0R3,Q7Z532,B4DI63,Q5TBF5	630.3	630.3,627.9,626.8,414.4
ENOG410UJ1U	O60341	A8K2R3,R4GMP9,R4GMQ1	1993.2	1761.7,762.0,434.6
ENOG410UN4C	Q6J4K2	B4DDJ4,H0YI75,B3KSP6,F8VR99,F8VWW9,F8VW44,A0A0B4J252,F8VTU4,F8W134	1188.9	1163.2,769.8,564.9,498.2,251.2,247.4,203.7,175.1,35.8
ENOG410UPDH	P55011	Q53ZR1,B7ZM24,G3XAL9,Q59GB7	2776.4	2776.4,2713.7,2616.9,280.3
ENOG410V1K0	Q96ES0	B2RD46,A0A024R2B0	2058.7	2032.4,2005.1
ENOG410UUGN	A6NJT0	A0A0A7EPG2,A0A0A7EP75,A0A0A7EP36	1044.8	522.1,377.7,370.5
ENOG410UFZN	Q9BS16	D6RHD3,D6RJF0,D6RC76,D6RAX0,D6RBN6,D6R984	551.2	488.2,401.7,327.2,255.9,194.5,174.3
ENOG410UNUQ	Q9NYP8	H7BYF8	461.3	451.7
ENOG410UQXM	P52740	Q8TF39,B2R9S1,A7MD06,Q68CX9	1342.7	1235.4,1276.7,1232.8,1201.6
ENOG410UN1K	Q86X83	F8WBW1,F8WC41	442.6	290.2,163.2
ENOG410UTGS	Q9NQE7	F2Z2N5,B3KUT9,Q7Z5N8,H0Y8B9,Q7Z5N5,C9JDN6,Q7Z5N6,H0Y893,B4DZV2,F8WBG5,F8WF25,Q7Z5N7	973.2	478.6,466.0,316.3,314.5,284.7,265.3,263.1,261.3,175.8,106.3,106.1,79.7
ENOG410UKZQ	O95622	O43306,B7Z2C7,B3KWA8,B3KSK8,C9JRT8,B7Z801,B7ZB23,B4DG74,Q9NR74,C9JQ38,F8VZJ5,Q6LCE1	2573.3	2506.8,2285.0,2102.6,1164.6,1107.1,1014.1,1011.4,433.2,397.6,224.5,165.8,139.7
ENOG410UW5M	B4DNB1	H0Y3J4,H0Y5I1	337.4	162.5,153.6
ENOG410UTZZ	P52630	R9QGC0,R9QE65,R9QFA6,R9QE71,R9QDY7,R9QDY3,R9QDW3,R9QE44,R9QE53,R9QDW5,R9QG79,R9QDZ0,R9QFA2,R9QE63,R9QFC5,R9QG88,R9QG91,R9QF97,R9QF58,A0JLQ9,R9QF99,B4DLC8,Q6N0A7,R9QG81,B4DHE0,B4DHI1,Q6LD48,G3V319	1800.4	1801.1,1800.4,1798.8,1798.8,1798.7,1798.3,1798.1,1798.0,1797.8,1797.0,1796.4,1796.2,1796.1,1794.0,1793.5,1793.2,1786.5,1781.5,1758.9,1214.1,1212.5,940.1,927.8,542.3,407.9,247.5,122.4,107.6
ENOG410UKPM	P0C2L3		352.4	
ENOG410UGN1	Q04741	F8W1B5	572.1	228.4
ENOG410V33H	Q06945		1063.5	
ENOG410UMZM	Q9UNZ2	Q53FE8,Q53FF5,F2Z2K0,Q6ZQU3,R4GNE6,R4GMY2,G3V4V8	839.7	838.7,836.3,579.4,242.2,168.1,122.4,60.7
ENOG410UTAH	Q76LX8	A0A024R8G4,B3KWF7,E7EV88,A0A0B4J229,A0A0C4DFV8,A8K8S4,F6V803,Q6QNA7,D5KRM8,Q6QNA4,Q6QNA6,A0A2D0ZBS7	2986.9	2222.2,887.4,869.0,500.3,470.9,431.8,429.0,183.9,163.5,93.7,61.1,49.5
ENOG410UX3N	B1AM99	Q96MJ5,A0A087WXL9,B4DFV5,F2Z2X6,F2Z2X5,A0A087WUG9,A0A1B0GTE1	1516.3	1515.5,1487.1,1310.1,1308.7,1286.3,1283.7,1084.8
ENOG410US9N	P55316		986.9	
ENOG410UQT8	Q8WX93	B2RTX2,H0Y952,H0YA05,F8WA26,Q4W5A6,Q7L8P5,D6RBB1,D6R9F5,D6RBH5,D6R9Z5,D6R948	2531.3	2520.0,1028.0,425.6,367.1,280.2,249.6,196.2,172.7,164.6,132.5,47.0
ENOG410UNVG	Q96JB8	A2RU80,E7EUL8,B4DQT4,E7ET46,B7ZM19,A0A087WUS1,B4DQ17,F6Q0Y6,B4DUF3,E9PG92,F8WBH8,R4GN59	1392.4	1380.5,1376.5,1335.0,1332.5,1331.4,1327.5,1248.0,1246.0,1212.3,1210.4,707.9,293.7
ENOG410UMQA	Q05469	A8K8W7,M0QY29,M0R201,M0QYP8,M0R2G1,M0QXM5,M0QXB1	2284.9	2283.2,652.7,604.7,454.9,437.6,351.9,141.8
ENOG410US6V	Q7L2K0	H3BND0,H3BTF6,D3DU95,H3BPH1	789.7	699.2,476.9,405.1,174.7
ENOG410UKDF	Q8NGG7	A0A286YEW5,A0A126GWA5	664.5	652.0,647.8
ENOG410V3UX	Q9Y4G2	B4DR59,B4DRX1,J3KRU0,K7EPF2,K7EII8	2451.8	2202.9,1991.8,724.2,313.3,226.2
ENOG410URYA	Q5MNZ6	A0A024R8U4,A0A218N098,B4DMI6,I3L4S6,I3L1D0,I3L3A5,I3L4L8	815.1	815.1,809.5,746.7,466.0,384.3,281.4,171.6
ENOG410UQU6	Q9NVP4	B7Z2S6,B7Z631,A1L3Z8,A0A0A0MRE2,C9J2A8,A0A087WVH4,V9GY46,A0A087WTH2,A0A087X236	1607.5	1650.1,1635.2,1605.9,1214.1,970.3,477.4,359.4,339.3,274.0
ENOG410UJY5	Q5BKY1	Q3KP57,Q3B873	606.2	545.7,542.4
ENOG410UM1Q	Q8NEZ2	E5RG91,H0YBN0,B3KW95,E5RJX6,E5RHB8,E5RJ10	901.3	526.3,370.0,356.8,156.1,88.4,86.9
ENOG410UTG4	Q9UIQ6	B2RAK1	2280.4	2276.0
ENOG410UWZD	P78358	A4FUI5	319.3	188.7
ENOG410UW01	O75964		215.9	
ENOG410UKBJ	Q9NUK0	B1AKI6,B1AKI4,B1AKI5,B1AKI2	791.3	755.0,500.3,458.4,258.2
ENOG410V40G	Q8IYX4		792.2	
ENOG410UFMI	P78367		709.8	
ENOG410UGK6	Q9UJN7	Q2T9G7,F8W6Y9,Q6ZNA0,C9JUF8,O95641	778.5	1146.5,1090.5,1083.2,230.6,103.9
ENOG410UGG4	Q9HCN8		498.0	
ENOG410UH0C	Q8WZA9	B7ZMD6,M0QZP8	1236.9	1234.2,280.4
ENOG410UGG5	Q8IZP9	A8K4P7,Q499H0,Q14CE1,A0A024RC03,Q8NF77	1857.0	1855.3,1827.3,1733.8,1288.7,120.9
ENOG410UKMG	Q86X55	K7EQA8,K7EQB9,K7EIQ8,K7ERM3,K7EPK1,K7EK20	1278.4	660.3,377.4,163.1,162.5,161.6,81.1
ENOG410US1M	Q6UX07	A0A024QZ21	802.6	607.9
ENOG410USGF	Q9NWB6	A0A024RDW4,B4E3J6,X6R9F1,Q5T256	507.1	507.1,329.1,130.8,19.3
ENOG410UJM7	Q5MCW4	A0A024R0G4	1534.6	1534.6
ENOG410V2RG	P62136	A0A140VJS9	799.0	782.2
ENOG410US2N	P15812	A2RRL5,B4DZT7,B4E042,B4E0V6,Q13974,Q13973	778.3	683.4,607.3,396.2,222.8,70.2,38.5
ENOG410UQGN	Q9H0M4	B4DXS7,A0A0S2Z5J5,A0A0S2Z602,A0A0S2Z5N7,A0A0S2Z5K5,A0A0S2Z5E1,A0A0S2Z6A9,H7C4V9,B4E3W9,B4DSZ8	1284.8	1170.1,1052.0,1045.0,927.6,734.8,729.7,653.1,423.1,209.1,205.9
ENOG410UK19	Q96BI3	B3KQT0,B4DUG7,B4DMX8,Q5TB21,B4DQN1	584.7	529.9,389.2,289.9,285.1,185.1
ENOG410UXZE	Q49A33		380.9	
ENOG410UHRW	Q92903	A0A024RDG8,D6RGC8	1076.9	1076.9,62.8
ENOG410UTRS	O14981	Q2M1V9,A0A0A0MTH9,Q8N6J1,Q59HB6,Q05C17,Q6PI32	4401.7	4401.7,4400.5,1589.9,1587.2,1374.4,1037.1
ENOG410UKI1	P27824	Q6ZP56,D6RGY2,Q16094,D6RDP7,H0Y9Q7,H0Y9H1,D6RB85,D6RFL1,D6RAU8,D6RAQ8,D6RD16,D6RHJ3,D6RG29,D6RFW4	1362.4	705.1,698.0,530.6,389.2,353.3,335.7,316.6,311.7,289.3,216.6,157.7,148.6,100.3,57.9
ENOG410V2DF	C9JVB0		187.8	
ENOG410UN6Y	P46108	L7RT18,A0A0S2Z3Q4,A0A0S2Z3K9	709.5	709.5,709.5,459.0
ENOG410V3T0	Q96D59	A0A024R834	425.1	425.1
ENOG410UVP5	A0A1B0GV85		505.8	
ENOG410UNQI	Q75QN2	B3KRB0,H0YBS1,J3KNV5,E5RG48,E5RJL5	2336.0	1959.5,1770.1,1751.5,714.7,248.3
ENOG410UIMG	Q9P2F5	H0YA59	2139.9	495.8
ENOG410UT9E	Q92504	A0A024RCX7,A0A1U9X8J5,A0A1U9X8K3,A0A1U9X8L9,B4DVK8,B4DZZ8,A2AAT0,Q29984	1017.9	1017.9,1016.4,1016.0,1014.4,947.9,700.3,325.9,98.2
ENOG410UUWD	P29373	Q5SYZ4	311.2	173.1
ENOG410UJ9H	Q5BKX5	M0R368,Q6ZWG5,M0R2U9,M0R322,M0R0A6,M0QXR4	727.4	246.9,210.6,207.6,142.9,65.1,53.4
ENOG410UJU9	Q502W7	H0YHI1,F8VY05	1002.5	177.0,80.0
ENOG410URBS	P15085	C9JUF9,C9JUZ4,S4R433,B4DDW9,C9JQ63	926.8	741.4,602.2,366.6,321.5,228.4
ENOG410UI8I	P46783	Q9NQ39,Q59GE4,F6U211,A0A1W2PQS6,S4R435	374.6	349.1,371.8,365.6,363.3,302.2
ENOG410UH5P	Q99436	Q6IBT1,E9KL30,B2RAQ9,Q86U62,Q5TBG5,Q9UM79	613.9	616.0,613.9,611.3,610.4,351.2,186.9
ENOG410UQHP	Q13368	D3DX46,A0A0C4DGP3,B4DS20,Q59G77	1321.2	1321.0,677.3,664.7,321.7
ENOG410UGXK	Q07837	A0A0S2Z4E1,B2R7X8,B3KRN1,A0A087X0R9,B8ZZK1,A0A0S2Z4D3,B8ZZP2,C9JBK3	1541.8	1541.8,1537.1,1368.7,1224.4,1221.7,369.7,312.8,231.7
ENOG410UPK1	Q9GZT6	B2RE36,J3KN19,E9PKQ5,H0YF06,E9PPJ7,E9PRC2,H0YD95,E9PMQ7,E9PNI8,E9PSG6	535.9	534.4,304.4,303.2,253.1,200.9,130.0,126.1,31.5,29.2,28.0
ENOG410UPQW	P12694	A0A024R0K3,B2R8A9,Q59EI3,F5H5P2,Q6ZSA3,F5GXU9,Q658P7,H0YH31,Q9UMB3,A0A0M5IJ90,A0A0M4C4P8,H0YH20	1000.9	1000.9,998.3,992.9,969.2,966.4,663.1,645.2,379.1,126.7,114.5,42.8,29.6
ENOG410UGBJ	Q8N7C3	B7ZLC3,J3KNI5	699.3	690.4,690.3
ENOG410UXG4	Q96I27	A8K8U0	736.3	733.7
ENOG410V1H3	Q6AHZ1		3061.2	
ENOG410UHX8	A0A075B768		566.6	
ENOG410UV23	Q8N9Z1		308.0	
ENOG410USFA	Q96N77	F8VXJ5,F8VZ73,F8VZV7,F8VSM8,H0YHX6	937.9	233.5,181.6,114.3,102.2,80.4
ENOG410UMMT	Q3SXY8	B4DLH1,F8W837,F8WAY0	886.6	887.8,72.9,71.8
ENOG410UWNQ	Q4QY38		155.3	
ENOG410UK1W	Q9HCN4	Q53RZ9,F8WD09	848.5	848.5,148.7
ENOG410USHY	Q8IU68	A0A024R8N8,A5D8Y4,B3KXZ8,B4E0S0,K7EJ72	1505.8	1505.8,1504.0,650.2,444.2,174.7
ENOG410UKY0	Q12829	Q96S21,Q59EV0,H3BPA5,H3BNV8,H3BTC6,H3BME4,J3KN64,I3L178,H3BMH4	610.7	597.9,593.8,478.9,468.9,400.3,320.0,207.0,86.7,80.6
ENOG410UZ0K	Q8TE03		107.8	
ENOG410UJN4	Q8N3Y7	G3V145,B3KT84	645.7	595.1,493.1
ENOG410UHAK	Q96FE7	A0A024R1M3,B4DV97,C9JMK5	568.7	568.7,488.5,220.5
ENOG410UNPC	Q9H6Z4	Q53GE1,B7Z7F3,Q308M8,B7Z5P4,K7EIJ4,K7EN31,B7Z664,K7ESQ0,K7EMT3,K7EPW1,K7ENB9,K7EID7,K7EMH9,K7ENJ2,D6W641,O75761	1215.1	1196.2,1069.9,1066.9,970.4,365.3,313.1,284.6,269.2,179.9,142.4,107.4,103.7,101.4,38.9,31.0,31.0
ENOG410URSN	P54851		346.5	
ENOG410V3AN	B4DLR3	Q5RI18,A0A1W2PPH7,A0A1W2PPL4,A0A1W2PP34,Q7Z4Q5,A0A1W2PQL0,A0A1W2PQ74,A0A1W2PQD4,A0A087WZF3,A0A1W2PNG3,A0A1W2PPE9,A0A087WVI9	1792.1	1503.9,1350.1,1337.6,1298.9,1292.1,1281.6,865.3,764.9,289.8,85.4,85.2,26.9
ENOG410UIR0	Q92545	B4DMG2,H7BZV0,Q0P631,H7BZ05,C9J6W0	4131.9	660.9,660.7,533.9,301.9,292.3
ENOG410UI9J	Q96PU8	H0YG47,F5GYM3,H0YGD6,F5GXS8,B4DHR6,F5H8C8,F5H5U6,F5GYT7	691.1	512.2,375.5,374.9,345.7,265.0,224.8,124.7,111.0
ENOG410V2PX	A8MW92	A0A0A0MQS0,A0A0A8K9A6,A0A024R9G8,A8MUE8,A8MXR8,Q9H8G4,H0YC05,H0YDF7	2362.4	2250.4,1271.1,918.1,752.9,741.6,305.0,148.3,107.5
ENOG410USJ0	Q9HC57	A0A087WY77	460.6	74.1
ENOG410UHG0	Q8NH19	A0A126GVM8	553.8	553.8
ENOG410V0SJ	Q3LID7		1028.8	
ENOG410UGAI	P52954	O60863,Q6LBH2	630.6	88.3,71.0
ENOG410USYV	O75936	A8K243,E9PKC9,Q1KLS6,Q1KLT3	853.9	849.4,142.7,38.5,37.7
ENOG410UMKJ	Q96S06	H3BVI4,B3KWK2,H3BN37,B4DFZ0,H3BSB7,B4DH50,H3BUN8,H3BP58,H3BQC9,F5H802	1230.6	780.1,777.1,384.2,341.5,332.1,330.1,299.4,282.8,211.3,118.0
ENOG410UWEM	F5GY48		112.1	
ENOG410UYF1	K7ES17		294.8	
ENOG410UFZ1	P51948	A0A024R688,A0A024R669,H0YJ92,H0YJF2	705.9	705.9,592.8,333.1,306.3
ENOG410UJNU	A6NGE7		342.4	
ENOG410V17T	F5GY16	F5H588	289.6	59.3
ENOG410UYRH	E9PJT4		190.1	
ENOG410UHJ2	A0AVT1	A0A024RDB0,B3KSS1,H0Y8S8,H0Y9U5	2416.6	2416.6,1898.2,589.1,110.7
ENOG410UIAT	Q13822	E7EUF1,E5RIA2,B4DJD3	2039.0	2017.4,1222.6,930.1
ENOG410UHGU	Q52LR7	Q53SN6,E7ETK1,C9J1X4,E9PBA8,Q53SL1,H7C0K5	1904.9	1593.8,387.6,359.6,289.9,161.6,148.4
ENOG410UWAK	Q9NRX6	A0A024R096	182.3	182.3
ENOG410UYZA	Q8IXR4		292.3	
ENOG410UJRD	Q9UKF5	A0A140VJD8,D6RHU0,D6RBU0	1421.5	1421.5,148.3,56.1
ENOG410UWXX	Q8N268		275.3	
ENOG410US40	Q6TDU7	F8W8F9,H0YJM7,B4E376,B3KS92,B4DY27,B4DX11,G3V3G6,G3V333,G3V2J3	1475.9	1483.5,1146.7,1003.1,872.2,861.2,832.0,197.4,40.0,35.7
ENOG410USQ8	O43709	Q75ME3,F2Z3D9,F8WD67,F8WD87,F8VZ18,E9PCQ7,B4DK37,H7C170,B3KR83,H7C0G4,H7C439	613.6	542.0,308.7,273.2,199.3,199.1,198.6,195.5,186.8,134.2,96.0,43.4
ENOG410UPHA	O95251	B3KVJ2,E7EUP3,B7Z4D9,B4DG18,B4DJ40,B4DGH8,D6RFZ5	1444.5	1082.1,988.6,986.7,790.6,677.1,413.0,26.0
ENOG410USH4	Q9Y252	A0A024RDP2,Q68DX6,A0A0S2Z4G9	1400.9	1400.9,1396.8,288.9
ENOG410UH2K	O95393		942.4	
ENOG410UTCS	Q96ST3	B3KQE3,H3BP90,H3BNZ3,H3BNA0,H3BQL7,H3BQ88,H3BQ76,H3BT34,H3BMA2	3075.4	911.7,393.9,308.3,280.6,267.6,263.7,230.1,212.6,31.1
ENOG410UNBH	O14494	A0A024QZU7,A0A024QZS3,D6REC3	607.3	610.4,607.3,105.9
ENOG410UFQ7	P30838	P51648,Q6PKA6,Q59H65,I3L3I9,B3KSJ6,Q8N9T9,E9PNN6,C9JMC5,A8MYB8,J3QRD1,Q68D64,C9JKT2,I3L1M4,J3QS00,C9JGJ2,I3L0X1,J3KTG1,K7EN73,I3L1H6,I3L4E5,I3L2W1,A0A087WU54,I3L3W9,H0YEC0,J3KTD9,J3QKK9,I3L4G6	932.3	900.9,916.7,867.2,832.0,828.9,790.4,760.5,760.3,750.6,737.0,634.9,478.8,319.3,270.8,264.0,248.5,221.4,202.0,179.3,159.1,158.4,102.5,84.7,83.2,68.6,58.9,33.6
ENOG410US02	Q9Y5T5	B4DUS4,H9KVB6	1832.2	929.4,241.3
ENOG410UKSV	Q8IVI9	A0A0G2JM79,A0A0G2JPW3,D3DPB9,E9PDM0,A0A0G2JNL9,Q53TH8,F8WCW8	1057.8	821.5,816.5,764.8,348.7,260.2,73.8,56.3
ENOG410UT11	Q8WXH4	Q7Z670,F8WF31	723.9	598.0,382.6
ENOG410US4P	Q6Q788	A8K9M4,A0A0B4RUS7,B0YIW1,C9JZZ0	725.8	725.9,725.8,719.4,297.2
ENOG410UVY5	Q8TF09	A0A140VJH9,H3BQI1,H3BNG9,H3BPA0,Q7Z4M1	197.5	197.5,195.1,49.7,44.7,40.5
ENOG410UG73	A0A1W2PQM5	A0A1W2PRG0,A0A1W2PR19,Q9Y3K2,A0A1W2PRF8,A0A1W2PP95	468.2	464.1,463.2,136.9,134.4,67.5
ENOG410UI7I	Q01081	P0DN76,Q8WU68,B5BU08,Q69YM7,M0QYK5,M0R1E1,S4R3L8	520.3	520.3,451.5,518.2,144.0,141.8,58.8,32.0
ENOG410UIJZ	Q8NGK5	A0A126GVG8	657.3	657.7
ENOG410UQZK	O43763	D6W5J0	632.0	496.1
ENOG410V042	Q14002	B4DKM4,A0A0A0MTT6,Q12813,A0A0G2JRA8,M0R1X3,Q14081	617.7	542.5,363.8,182.0,45.0,31.1,26.9
ENOG410UUD5	B3KS81	Q4G0Z0	1042.8	973.2
ENOG410UP8Z	I3L1G0		91.3	
ENOG410UK06	P35625	B4DNZ4	499.3	323.7
ENOG410UHNP	Q13564	J3KRK3,J3QRA5,H3BQW6,J3KTE3,H3BMR3,J3QLH4,H3BSS8,H3BQ16,H3BMN8,H3BS69	1236.8	347.0,275.8,268.9,248.0,232.1,214.9,173.2,29.6,25.2,22.1
ENOG410UKUA	O43175	V9HW79,A0A286YF22,B3KSC3,A0A2C9F2M7,A0A286YFA2,Q9UMY2,A0A286YFL2,Q8N5M8,A0A286YFM8,A0A286YF78,Q9UMY3,A0A286YFC8,A0A286YFB2,A0A286YER3,A0A286YFE1,A0A286YF34,Q96RV8,A0A286YFF3,A0A286YFK5,Q96RV5,Q96RV6,A0A286YEZ0,Q96RV7,Q96RV9	1204.4	1202.6,1178.3,1082.2,1072.3,1010.1,847.1,839.2,659.1,530.8,515.7,471.0,310.9,310.2,250.8,200.0,180.1,113.9,106.6,103.9,71.1,58.0,43.4,36.7,28.7
ENOG410V0CT	Q9BXW3		162.9	
ENOG410UGGQ	Q70YC5	C9J1G1	839.8	150.3
ENOG410UJGF	B4E186		967.8	
ENOG410UT0J	Q8NE00	A0A024R8L3,A8K544,B4DKL7,J3QQK2	1110.7	1110.7,1107.5,410.6,251.0
ENOG410UH7Z	Q00872	Q86TA8,Q8N3R4,A8KAB1,Q86T39,F8VZY0,F8VZE0,G3V1V7,Q63HJ3,Q86T42,B3KPP3,Q6P096,F8W1Z9	2549.9	2670.3,2634.6,2634.1,2630.4,2589.0,2581.4,2398.1,2386.4,1792.2,1018.3,989.0,211.7
ENOG410UV87	Q9H2X3	Q9NNX6,B2R907,Q2TB20,E7ENS9,H7BXU4,B4E2Z5,M0QYX2,M0QZG5,M0R0P0,X6RB12,M0QZ42,B4DNV9,B4E2A8,A0A0H4PJU2,A0A0H4PIN7,A0A0H4Q180,A0A0H4PJU9,A0A0H4PMS7,D6W656	655.8	649.7,648.0,633.5,620.2,613.6,611.0,537.9,511.0,422.2,407.6,369.8,284.9,252.7,246.2,245.4,245.0,245.0,244.5,236.8
ENOG410UWVX	Q2KHS0	H0YMI7	129.1	127.9
ENOG410URAD	O00116	B7Z3Q4,A0A1B0GWA2,Q53SG6,B7ZAC5,Q53SN7,B8ZZ81,Q53S12	1535.9	1362.1,1267.3,754.7,709.2,388.6,369.7,352.0
ENOG410UG1J	Q712K3	P49427,A0A024R1Z1,U3KPV8,U3KQ77,U3KQP9	521.0	518.0,518.0,307.6,247.8,197.9
ENOG410UMYC	Q92851	A0A0S2Z3Z5,A0A0S2Z3G5,B4E3T5	862.6	986.5,906.2,206.1
ENOG410UU68	Q9BZM3	B2LYG3,D6R903	674.2	300.3,235.5
ENOG410URJ6	I3L2W4		51.4	
ENOG410V2VU	Q6IQ23	E9PKC0,A0A1B0GTN9,H0YDE2,A0A1B0GUN0,A0A1B0GUM1,Q8IUS9,E9PL74	2719.6	2712.9,2213.0,1788.3,1142.3,778.8,466.2,333.7
ENOG410USE6	Q8N9V6	C9JZ61,C9JQK2	902.9	884.5,281.1
ENOG410UTPY	Q8IY22	A0A087WY48,A0A087WU05,B7Z942,A0A087WUL1	1560.5	1561.1,1374.3,1372.1,202.0
ENOG410UJ00	Q96DM3	K7ENL9,B7Z3Q1,B7Z201,A0A087WZD4,B7Z2Y1,K7EIS6,K7EQ65,K7EL80,K7EQJ3	1527.3	1363.2,1357.4,1132.9,1076.4,847.4,723.5,254.3,115.2,113.5
ENOG410UIS1	Q96K12	A0A024RAW7,B2RBI0,Q9NUX8,H0YIE0,F8VX60,B7ZMD0,F8VPF2	1155.9	1155.9,1153.4,1151.6,178.3,160.0,123.3,73.6
ENOG410UV7K	Q99878		287.4	
